id,value,depth,uniprot, organism, group, hasPDB, hasExperimental
b3f8bc5a-027e-11e7-b572-408d5c94fbae.b3f8bc5b-027e-11e7-b572-408d5c94fbae.b3f8bc5c-027e-11e7-b572-408d5c94fbae.b3f8bc5d-027e-11e7-b572-408d5c94fbae.b3f8bc5e-027e-11e7-b572-408d5c94fbae.b3f8bc5f-027e-11e7-b572-408d5c94fbae.b3f8bc60-027e-11e7-b572-408d5c94fbae.b3f8bc61-027e-11e7-b572-408d5c94fbae.b3f8bc62-027e-11e7-b572-408d5c94fbae.b3f8bc63-027e-11e7-b572-408d5c94fbae.b4c4ef9d-027e-11e7-b572-408d5c94fbae.b4c4ef9e-027e-11e7-b572-408d5c94fbae.b4c4ef9f-027e-11e7-b572-408d5c94fbae.b4c4efa0-027e-11e7-b572-408d5c94fbae.b4c4efa1-027e-11e7-b572-408d5c94fbae.b4c4f01d-027e-11e7-b572-408d5c94fbae.b4c4f01e-027e-11e7-b572-408d5c94fbae.b4c4f01f-027e-11e7-b572-408d5c94fbae.b4c4f021-027e-11e7-b572-408d5c94fbae.b4c4f038-027e-11e7-b572-408d5c94fbae.b4c4f039-027e-11e7-b572-408d5c94fbae.b4c4f03a-027e-11e7-b572-408d5c94fbae.b4c4f048-027e-11e7-b572-408d5c94fbae,,22,,,,,
b3f8bc5a-027e-11e7-b572-408d5c94fbae.b3f8bc5b-027e-11e7-b572-408d5c94fbae.b3f8bc5c-027e-11e7-b572-408d5c94fbae.b3f8bc5d-027e-11e7-b572-408d5c94fbae.b3f8bc5e-027e-11e7-b572-408d5c94fbae.b3f8bc5f-027e-11e7-b572-408d5c94fbae.b3f8bc60-027e-11e7-b572-408d5c94fbae.b3f8bc61-027e-11e7-b572-408d5c94fbae.b3f8bc62-027e-11e7-b572-408d5c94fbae.b3f8bc63-027e-11e7-b572-408d5c94fbae.b4c4ef9d-027e-11e7-b572-408d5c94fbae.b4c4ef9e-027e-11e7-b572-408d5c94fbae.b4c4ef9f-027e-11e7-b572-408d5c94fbae.b4c4efa0-027e-11e7-b572-408d5c94fbae.b4c4efa1-027e-11e7-b572-408d5c94fbae.b4c4f01d-027e-11e7-b572-408d5c94fbae.b4c4f01e-027e-11e7-b572-408d5c94fbae.b4c4f01f-027e-11e7-b572-408d5c94fbae.b4c4f021-027e-11e7-b572-408d5c94fbae.b4c4f038-027e-11e7-b572-408d5c94fbae.b4c4f039-027e-11e7-b572-408d5c94fbae.b4c4f03a-027e-11e7-b572-408d5c94fbae.b4c4f048-027e-11e7-b572-408d5c94fbae.b4c4f049-027e-11e7-b572-408d5c94fbae,,23,,,,,
b3f8bc5a-027e-11e7-b572-408d5c94fbae.b3f8bc5b-027e-11e7-b572-408d5c94fbae.b3f8bc5c-027e-11e7-b572-408d5c94fbae.b3f8bc5d-027e-11e7-b572-408d5c94fbae.b3f8bc5e-027e-11e7-b572-408d5c94fbae.b3f8bc5f-027e-11e7-b572-408d5c94fbae.b3f8bc60-027e-11e7-b572-408d5c94fbae.b3f8bc61-027e-11e7-b572-408d5c94fbae.b3f8bc62-027e-11e7-b572-408d5c94fbae.b3f8bc63-027e-11e7-b572-408d5c94fbae.b4c4ef9d-027e-11e7-b572-408d5c94fbae.b4c4ef9e-027e-11e7-b572-408d5c94fbae.b4c4ef9f-027e-11e7-b572-408d5c94fbae.b4c4efa0-027e-11e7-b572-408d5c94fbae.b4c4efa1-027e-11e7-b572-408d5c94fbae.b4c4f01d-027e-11e7-b572-408d5c94fbae.b4c4f01e-027e-11e7-b572-408d5c94fbae.b4c4f01f-027e-11e7-b572-408d5c94fbae.b4c4f021-027e-11e7-b572-408d5c94fbae.b4c4f038-027e-11e7-b572-408d5c94fbae.b4c4f039-027e-11e7-b572-408d5c94fbae.b4c4f03a-027e-11e7-b572-408d5c94fbae.b4c4f048-027e-11e7-b572-408d5c94fbae.b4c4f049-027e-11e7-b572-408d5c94fbae.b4c4f04a-027e-11e7-b572-408d5c94fbae,,24,,,,,
b3f8bc5a-027e-11e7-b572-408d5c94fbae.b3f8bc5b-027e-11e7-b572-408d5c94fbae.b3f8bc5c-027e-11e7-b572-408d5c94fbae.b3f8bc5d-027e-11e7-b572-408d5c94fbae.b3f8bc5e-027e-11e7-b572-408d5c94fbae.b3f8bc5f-027e-11e7-b572-408d5c94fbae.b3f8bc60-027e-11e7-b572-408d5c94fbae.b3f8bc61-027e-11e7-b572-408d5c94fbae.b3f8bc62-027e-11e7-b572-408d5c94fbae.b3f8bc63-027e-11e7-b572-408d5c94fbae.b4c4ef9d-027e-11e7-b572-408d5c94fbae.b4c4ef9e-027e-11e7-b572-408d5c94fbae.b4c4ef9f-027e-11e7-b572-408d5c94fbae.b4c4efa0-027e-11e7-b572-408d5c94fbae.b4c4efa1-027e-11e7-b572-408d5c94fbae.b4c4f01d-027e-11e7-b572-408d5c94fbae.b4c4f01e-027e-11e7-b572-408d5c94fbae.b4c4f01f-027e-11e7-b572-408d5c94fbae.b4c4f021-027e-11e7-b572-408d5c94fbae.b4c4f038-027e-11e7-b572-408d5c94fbae.b4c4f039-027e-11e7-b572-408d5c94fbae.b4c4f03a-027e-11e7-b572-408d5c94fbae.b4c4f048-027e-11e7-b572-408d5c94fbae.b4c4f049-027e-11e7-b572-408d5c94fbae.b4c4f04a-027e-11e7-b572-408d5c94fbae.955,Hg-trHbO,25,F3KVD3_9BURK,Hylemonella gracilis ATCC 19624,O,0,True
b3f8bc5a-027e-11e7-b572-408d5c94fbae.b3f8bc5b-027e-11e7-b572-408d5c94fbae.b3f8bc5c-027e-11e7-b572-408d5c94fbae.b3f8bc5d-027e-11e7-b572-408d5c94fbae.b3f8bc5e-027e-11e7-b572-408d5c94fbae.b3f8bc5f-027e-11e7-b572-408d5c94fbae.b3f8bc60-027e-11e7-b572-408d5c94fbae.b3f8bc61-027e-11e7-b572-408d5c94fbae.b3f8bc62-027e-11e7-b572-408d5c94fbae.b3f8bc63-027e-11e7-b572-408d5c94fbae.b4c4ef9d-027e-11e7-b572-408d5c94fbae.b4c4ef9e-027e-11e7-b572-408d5c94fbae.b4c4ef9f-027e-11e7-b572-408d5c94fbae.b4c4efa0-027e-11e7-b572-408d5c94fbae.b4c4efa1-027e-11e7-b572-408d5c94fbae.b4c4f01d-027e-11e7-b572-408d5c94fbae.b4c4f01e-027e-11e7-b572-408d5c94fbae.b4c4f01f-027e-11e7-b572-408d5c94fbae.b4c4f021-027e-11e7-b572-408d5c94fbae.b4c4f038-027e-11e7-b572-408d5c94fbae.b4c4f039-027e-11e7-b572-408d5c94fbae.b4c4f03a-027e-11e7-b572-408d5c94fbae.b4c4f048-027e-11e7-b572-408d5c94fbae.b4c4f049-027e-11e7-b572-408d5c94fbae.b4c4f04a-027e-11e7-b572-408d5c94fbae.b4c4f04b-027e-11e7-b572-408d5c94fbae,,25,,,,,
b3f8bc5a-027e-11e7-b572-408d5c94fbae.b3f8bc5b-027e-11e7-b572-408d5c94fbae.b3f8bc5c-027e-11e7-b572-408d5c94fbae.b3f8bc5d-027e-11e7-b572-408d5c94fbae.b3f8bc5e-027e-11e7-b572-408d5c94fbae.b3f8bc5f-027e-11e7-b572-408d5c94fbae.b3f8bc60-027e-11e7-b572-408d5c94fbae.b3f8bc61-027e-11e7-b572-408d5c94fbae.b3f8bc62-027e-11e7-b572-408d5c94fbae.b3f8bc63-027e-11e7-b572-408d5c94fbae.b4c4ef9d-027e-11e7-b572-408d5c94fbae.b4c4ef9e-027e-11e7-b572-408d5c94fbae.b4c4ef9f-027e-11e7-b572-408d5c94fbae.b4c4efa0-027e-11e7-b572-408d5c94fbae.b4c4efa1-027e-11e7-b572-408d5c94fbae.b4c4f01d-027e-11e7-b572-408d5c94fbae.b4c4f01e-027e-11e7-b572-408d5c94fbae.b4c4f01f-027e-11e7-b572-408d5c94fbae.b4c4f021-027e-11e7-b572-408d5c94fbae.b4c4f038-027e-11e7-b572-408d5c94fbae.b4c4f039-027e-11e7-b572-408d5c94fbae.b4c4f03a-027e-11e7-b572-408d5c94fbae.b4c4f048-027e-11e7-b572-408d5c94fbae.b4c4f049-027e-11e7-b572-408d5c94fbae.b4c4f04a-027e-11e7-b572-408d5c94fbae.b4c4f04b-027e-11e7-b572-408d5c94fbae.b4c4f04c-027e-11e7-b572-408d5c94fbae,,26,,,,,
b3f8bc5a-027e-11e7-b572-408d5c94fbae.b3f8bc5b-027e-11e7-b572-408d5c94fbae.b3f8bc5c-027e-11e7-b572-408d5c94fbae.b3f8bc5d-027e-11e7-b572-408d5c94fbae.b3f8bc5e-027e-11e7-b572-408d5c94fbae.b3f8bc5f-027e-11e7-b572-408d5c94fbae.b3f8bc60-027e-11e7-b572-408d5c94fbae.b3f8bc61-027e-11e7-b572-408d5c94fbae.b3f8bc62-027e-11e7-b572-408d5c94fbae.b3f8bc63-027e-11e7-b572-408d5c94fbae.b4c4ef9d-027e-11e7-b572-408d5c94fbae.b4c4ef9e-027e-11e7-b572-408d5c94fbae.b4c4ef9f-027e-11e7-b572-408d5c94fbae.b4c4efa0-027e-11e7-b572-408d5c94fbae.b4c4efa1-027e-11e7-b572-408d5c94fbae.b4c4f01d-027e-11e7-b572-408d5c94fbae.b4c4f01e-027e-11e7-b572-408d5c94fbae.b4c4f01f-027e-11e7-b572-408d5c94fbae.b4c4f021-027e-11e7-b572-408d5c94fbae.b4c4f038-027e-11e7-b572-408d5c94fbae.b4c4f039-027e-11e7-b572-408d5c94fbae.b4c4f03a-027e-11e7-b572-408d5c94fbae.b4c4f048-027e-11e7-b572-408d5c94fbae.b4c4f049-027e-11e7-b572-408d5c94fbae.b4c4f04a-027e-11e7-b572-408d5c94fbae.b4c4f04b-027e-11e7-b572-408d5c94fbae.b4c4f04c-027e-11e7-b572-408d5c94fbae.677,Rf-trHbO,27,Q21TE0_RHOFD,Rhodoferax ferrireducens T118,O,0,True
b3f8bc5a-027e-11e7-b572-408d5c94fbae.b3f8bc5b-027e-11e7-b572-408d5c94fbae.b3f8bc5c-027e-11e7-b572-408d5c94fbae.b3f8bc5d-027e-11e7-b572-408d5c94fbae.b3f8bc5e-027e-11e7-b572-408d5c94fbae.b3f8bc5f-027e-11e7-b572-408d5c94fbae.b3f8bc60-027e-11e7-b572-408d5c94fbae.b3f8bc61-027e-11e7-b572-408d5c94fbae.b3f8bc62-027e-11e7-b572-408d5c94fbae.b3f8bc63-027e-11e7-b572-408d5c94fbae.b4c4ef9d-027e-11e7-b572-408d5c94fbae.b4c4ef9e-027e-11e7-b572-408d5c94fbae.b4c4ef9f-027e-11e7-b572-408d5c94fbae.b4c4efa0-027e-11e7-b572-408d5c94fbae.b4c4efa1-027e-11e7-b572-408d5c94fbae.b4c4f01d-027e-11e7-b572-408d5c94fbae.b4c4f01e-027e-11e7-b572-408d5c94fbae.b4c4f01f-027e-11e7-b572-408d5c94fbae.b4c4f021-027e-11e7-b572-408d5c94fbae.b4c4f038-027e-11e7-b572-408d5c94fbae.b4c4f039-027e-11e7-b572-408d5c94fbae.b4c4f03a-027e-11e7-b572-408d5c94fbae.b4c4f048-027e-11e7-b572-408d5c94fbae.b4c4f049-027e-11e7-b572-408d5c94fbae.b4c4f04a-027e-11e7-b572-408d5c94fbae.b4c4f04b-027e-11e7-b572-408d5c94fbae.b4c4f04c-027e-11e7-b572-408d5c94fbae.1001,Rt-trHbO,27,F5XW43_RAMTT,Ramlibacter tataouinensis TTB310,O,0,True
b3f8bc5a-027e-11e7-b572-408d5c94fbae.b3f8bc5b-027e-11e7-b572-408d5c94fbae.b3f8bc5c-027e-11e7-b572-408d5c94fbae.b3f8bc5d-027e-11e7-b572-408d5c94fbae.b3f8bc5e-027e-11e7-b572-408d5c94fbae.b3f8bc5f-027e-11e7-b572-408d5c94fbae.b3f8bc60-027e-11e7-b572-408d5c94fbae.b3f8bc61-027e-11e7-b572-408d5c94fbae.b3f8bc62-027e-11e7-b572-408d5c94fbae.b3f8bc63-027e-11e7-b572-408d5c94fbae.b4c4ef9d-027e-11e7-b572-408d5c94fbae.b4c4ef9e-027e-11e7-b572-408d5c94fbae.b4c4ef9f-027e-11e7-b572-408d5c94fbae.b4c4efa0-027e-11e7-b572-408d5c94fbae.b4c4efa1-027e-11e7-b572-408d5c94fbae.b4c4f01d-027e-11e7-b572-408d5c94fbae.b4c4f01e-027e-11e7-b572-408d5c94fbae.b4c4f01f-027e-11e7-b572-408d5c94fbae.b4c4f021-027e-11e7-b572-408d5c94fbae.b4c4f038-027e-11e7-b572-408d5c94fbae.b4c4f039-027e-11e7-b572-408d5c94fbae.b4c4f03a-027e-11e7-b572-408d5c94fbae.b4c4f048-027e-11e7-b572-408d5c94fbae.b4c4f049-027e-11e7-b572-408d5c94fbae.b4c4f04a-027e-11e7-b572-408d5c94fbae.b4c4f04b-027e-11e7-b572-408d5c94fbae.b4c4f04d-027e-11e7-b572-408d5c94fbae,,26,,,,,
b3f8bc5a-027e-11e7-b572-408d5c94fbae.b3f8bc5b-027e-11e7-b572-408d5c94fbae.b3f8bc5c-027e-11e7-b572-408d5c94fbae.b3f8bc5d-027e-11e7-b572-408d5c94fbae.b3f8bc5e-027e-11e7-b572-408d5c94fbae.b3f8bc5f-027e-11e7-b572-408d5c94fbae.b3f8bc60-027e-11e7-b572-408d5c94fbae.b3f8bc61-027e-11e7-b572-408d5c94fbae.b3f8bc62-027e-11e7-b572-408d5c94fbae.b3f8bc63-027e-11e7-b572-408d5c94fbae.b4c4ef9d-027e-11e7-b572-408d5c94fbae.b4c4ef9e-027e-11e7-b572-408d5c94fbae.b4c4ef9f-027e-11e7-b572-408d5c94fbae.b4c4efa0-027e-11e7-b572-408d5c94fbae.b4c4efa1-027e-11e7-b572-408d5c94fbae.b4c4f01d-027e-11e7-b572-408d5c94fbae.b4c4f01e-027e-11e7-b572-408d5c94fbae.b4c4f01f-027e-11e7-b572-408d5c94fbae.b4c4f021-027e-11e7-b572-408d5c94fbae.b4c4f038-027e-11e7-b572-408d5c94fbae.b4c4f039-027e-11e7-b572-408d5c94fbae.b4c4f03a-027e-11e7-b572-408d5c94fbae.b4c4f048-027e-11e7-b572-408d5c94fbae.b4c4f049-027e-11e7-b572-408d5c94fbae.b4c4f04a-027e-11e7-b572-408d5c94fbae.b4c4f04b-027e-11e7-b572-408d5c94fbae.b4c4f04d-027e-11e7-b572-408d5c94fbae.b4c4f04e-027e-11e7-b572-408d5c94fbae,,27,,,,,
b3f8bc5a-027e-11e7-b572-408d5c94fbae.b3f8bc5b-027e-11e7-b572-408d5c94fbae.b3f8bc5c-027e-11e7-b572-408d5c94fbae.b3f8bc5d-027e-11e7-b572-408d5c94fbae.b3f8bc5e-027e-11e7-b572-408d5c94fbae.b3f8bc5f-027e-11e7-b572-408d5c94fbae.b3f8bc60-027e-11e7-b572-408d5c94fbae.b3f8bc61-027e-11e7-b572-408d5c94fbae.b3f8bc62-027e-11e7-b572-408d5c94fbae.b3f8bc63-027e-11e7-b572-408d5c94fbae.b4c4ef9d-027e-11e7-b572-408d5c94fbae.b4c4ef9e-027e-11e7-b572-408d5c94fbae.b4c4ef9f-027e-11e7-b572-408d5c94fbae.b4c4efa0-027e-11e7-b572-408d5c94fbae.b4c4efa1-027e-11e7-b572-408d5c94fbae.b4c4f01d-027e-11e7-b572-408d5c94fbae.b4c4f01e-027e-11e7-b572-408d5c94fbae.b4c4f01f-027e-11e7-b572-408d5c94fbae.b4c4f021-027e-11e7-b572-408d5c94fbae.b4c4f038-027e-11e7-b572-408d5c94fbae.b4c4f039-027e-11e7-b572-408d5c94fbae.b4c4f03a-027e-11e7-b572-408d5c94fbae.b4c4f048-027e-11e7-b572-408d5c94fbae.b4c4f049-027e-11e7-b572-408d5c94fbae.b4c4f04a-027e-11e7-b572-408d5c94fbae.b4c4f04b-027e-11e7-b572-408d5c94fbae.b4c4f04d-027e-11e7-b572-408d5c94fbae.b4c4f04e-027e-11e7-b572-408d5c94fbae.319,Ps-trHbO,28,Q12EZ1_POLSJ,Polaromonas sp. JS666,O,0,True
b3f8bc5a-027e-11e7-b572-408d5c94fbae.b3f8bc5b-027e-11e7-b572-408d5c94fbae.b3f8bc5c-027e-11e7-b572-408d5c94fbae.b3f8bc5d-027e-11e7-b572-408d5c94fbae.b3f8bc5e-027e-11e7-b572-408d5c94fbae.b3f8bc5f-027e-11e7-b572-408d5c94fbae.b3f8bc60-027e-11e7-b572-408d5c94fbae.b3f8bc61-027e-11e7-b572-408d5c94fbae.b3f8bc62-027e-11e7-b572-408d5c94fbae.b3f8bc63-027e-11e7-b572-408d5c94fbae.b4c4ef9d-027e-11e7-b572-408d5c94fbae.b4c4ef9e-027e-11e7-b572-408d5c94fbae.b4c4ef9f-027e-11e7-b572-408d5c94fbae.b4c4efa0-027e-11e7-b572-408d5c94fbae.b4c4efa1-027e-11e7-b572-408d5c94fbae.b4c4f01d-027e-11e7-b572-408d5c94fbae.b4c4f01e-027e-11e7-b572-408d5c94fbae.b4c4f01f-027e-11e7-b572-408d5c94fbae.b4c4f021-027e-11e7-b572-408d5c94fbae.b4c4f038-027e-11e7-b572-408d5c94fbae.b4c4f039-027e-11e7-b572-408d5c94fbae.b4c4f03a-027e-11e7-b572-408d5c94fbae.b4c4f048-027e-11e7-b572-408d5c94fbae.b4c4f049-027e-11e7-b572-408d5c94fbae.b4c4f04a-027e-11e7-b572-408d5c94fbae.b4c4f04b-027e-11e7-b572-408d5c94fbae.b4c4f04d-027e-11e7-b572-408d5c94fbae.b4c4f04e-027e-11e7-b572-408d5c94fbae.1081,Pn-trHbO,28,A1VKI6_POLNA,Polaromonas naphthalenivorans CJ2,O,0,True
b3f8bc5a-027e-11e7-b572-408d5c94fbae.b3f8bc5b-027e-11e7-b572-408d5c94fbae.b3f8bc5c-027e-11e7-b572-408d5c94fbae.b3f8bc5d-027e-11e7-b572-408d5c94fbae.b3f8bc5e-027e-11e7-b572-408d5c94fbae.b3f8bc5f-027e-11e7-b572-408d5c94fbae.b3f8bc60-027e-11e7-b572-408d5c94fbae.b3f8bc61-027e-11e7-b572-408d5c94fbae.b3f8bc62-027e-11e7-b572-408d5c94fbae.b3f8bc63-027e-11e7-b572-408d5c94fbae.b4c4ef9d-027e-11e7-b572-408d5c94fbae.b4c4ef9e-027e-11e7-b572-408d5c94fbae.b4c4ef9f-027e-11e7-b572-408d5c94fbae.b4c4efa0-027e-11e7-b572-408d5c94fbae.b4c4efa1-027e-11e7-b572-408d5c94fbae.b4c4f01d-027e-11e7-b572-408d5c94fbae.b4c4f01e-027e-11e7-b572-408d5c94fbae.b4c4f01f-027e-11e7-b572-408d5c94fbae.b4c4f021-027e-11e7-b572-408d5c94fbae.b4c4f038-027e-11e7-b572-408d5c94fbae.b4c4f039-027e-11e7-b572-408d5c94fbae.b4c4f03a-027e-11e7-b572-408d5c94fbae.b4c4f048-027e-11e7-b572-408d5c94fbae.b4c4f049-027e-11e7-b572-408d5c94fbae.b4c4f04a-027e-11e7-b572-408d5c94fbae.b4c4f04b-027e-11e7-b572-408d5c94fbae.b4c4f04d-027e-11e7-b572-408d5c94fbae.b4c4f04f-027e-11e7-b572-408d5c94fbae,,27,,,,,
b3f8bc5a-027e-11e7-b572-408d5c94fbae.b3f8bc5b-027e-11e7-b572-408d5c94fbae.b3f8bc5c-027e-11e7-b572-408d5c94fbae.b3f8bc5d-027e-11e7-b572-408d5c94fbae.b3f8bc5e-027e-11e7-b572-408d5c94fbae.b3f8bc5f-027e-11e7-b572-408d5c94fbae.b3f8bc60-027e-11e7-b572-408d5c94fbae.b3f8bc61-027e-11e7-b572-408d5c94fbae.b3f8bc62-027e-11e7-b572-408d5c94fbae.b3f8bc63-027e-11e7-b572-408d5c94fbae.b4c4ef9d-027e-11e7-b572-408d5c94fbae.b4c4ef9e-027e-11e7-b572-408d5c94fbae.b4c4ef9f-027e-11e7-b572-408d5c94fbae.b4c4efa0-027e-11e7-b572-408d5c94fbae.b4c4efa1-027e-11e7-b572-408d5c94fbae.b4c4f01d-027e-11e7-b572-408d5c94fbae.b4c4f01e-027e-11e7-b572-408d5c94fbae.b4c4f01f-027e-11e7-b572-408d5c94fbae.b4c4f021-027e-11e7-b572-408d5c94fbae.b4c4f038-027e-11e7-b572-408d5c94fbae.b4c4f039-027e-11e7-b572-408d5c94fbae.b4c4f03a-027e-11e7-b572-408d5c94fbae.b4c4f048-027e-11e7-b572-408d5c94fbae.b4c4f049-027e-11e7-b572-408d5c94fbae.b4c4f04a-027e-11e7-b572-408d5c94fbae.b4c4f04b-027e-11e7-b572-408d5c94fbae.b4c4f04d-027e-11e7-b572-408d5c94fbae.b4c4f04f-027e-11e7-b572-408d5c94fbae.192,Vp-trHbO,28,C5CWP3_VARPS,Variovorax paradoxus S110,O,0,True
b3f8bc5a-027e-11e7-b572-408d5c94fbae.b3f8bc5b-027e-11e7-b572-408d5c94fbae.b3f8bc5c-027e-11e7-b572-408d5c94fbae.b3f8bc5d-027e-11e7-b572-408d5c94fbae.b3f8bc5e-027e-11e7-b572-408d5c94fbae.b3f8bc5f-027e-11e7-b572-408d5c94fbae.b3f8bc60-027e-11e7-b572-408d5c94fbae.b3f8bc61-027e-11e7-b572-408d5c94fbae.b3f8bc62-027e-11e7-b572-408d5c94fbae.b3f8bc63-027e-11e7-b572-408d5c94fbae.b4c4ef9d-027e-11e7-b572-408d5c94fbae.b4c4ef9e-027e-11e7-b572-408d5c94fbae.b4c4ef9f-027e-11e7-b572-408d5c94fbae.b4c4efa0-027e-11e7-b572-408d5c94fbae.b4c4efa1-027e-11e7-b572-408d5c94fbae.b4c4f01d-027e-11e7-b572-408d5c94fbae.b4c4f01e-027e-11e7-b572-408d5c94fbae.b4c4f01f-027e-11e7-b572-408d5c94fbae.b4c4f021-027e-11e7-b572-408d5c94fbae.b4c4f038-027e-11e7-b572-408d5c94fbae.b4c4f039-027e-11e7-b572-408d5c94fbae.b4c4f03a-027e-11e7-b572-408d5c94fbae.b4c4f048-027e-11e7-b572-408d5c94fbae.b4c4f049-027e-11e7-b572-408d5c94fbae.b4c4f04a-027e-11e7-b572-408d5c94fbae.b4c4f04b-027e-11e7-b572-408d5c94fbae.b4c4f04d-027e-11e7-b572-408d5c94fbae.b4c4f04f-027e-11e7-b572-408d5c94fbae.514,Vp-trHbO,28,E6UXE4_VARPE,Variovorax paradoxus EPS,O,0,True
b3f8bc5a-027e-11e7-b572-408d5c94fbae.b3f8bc5b-027e-11e7-b572-408d5c94fbae.b3f8bc5c-027e-11e7-b572-408d5c94fbae.b3f8bc5d-027e-11e7-b572-408d5c94fbae.b3f8bc5e-027e-11e7-b572-408d5c94fbae.b3f8bc5f-027e-11e7-b572-408d5c94fbae.b3f8bc60-027e-11e7-b572-408d5c94fbae.b3f8bc61-027e-11e7-b572-408d5c94fbae.b3f8bc62-027e-11e7-b572-408d5c94fbae.b3f8bc63-027e-11e7-b572-408d5c94fbae.b4c4ef9d-027e-11e7-b572-408d5c94fbae.b4c4ef9e-027e-11e7-b572-408d5c94fbae.b4c4ef9f-027e-11e7-b572-408d5c94fbae.b4c4efa0-027e-11e7-b572-408d5c94fbae.b4c4efa1-027e-11e7-b572-408d5c94fbae.b4c4f01d-027e-11e7-b572-408d5c94fbae.b4c4f01e-027e-11e7-b572-408d5c94fbae.b4c4f01f-027e-11e7-b572-408d5c94fbae.b4c4f021-027e-11e7-b572-408d5c94fbae.b4c4f038-027e-11e7-b572-408d5c94fbae.b4c4f039-027e-11e7-b572-408d5c94fbae.b4c4f03a-027e-11e7-b572-408d5c94fbae.b4c4f048-027e-11e7-b572-408d5c94fbae.b4c4f049-027e-11e7-b572-408d5c94fbae.b4c4f050-027e-11e7-b572-408d5c94fbae,,24,,,,,
b3f8bc5a-027e-11e7-b572-408d5c94fbae.b3f8bc5b-027e-11e7-b572-408d5c94fbae.b3f8bc5c-027e-11e7-b572-408d5c94fbae.b3f8bc5d-027e-11e7-b572-408d5c94fbae.b3f8bc5e-027e-11e7-b572-408d5c94fbae.b3f8bc5f-027e-11e7-b572-408d5c94fbae.b3f8bc60-027e-11e7-b572-408d5c94fbae.b3f8bc61-027e-11e7-b572-408d5c94fbae.b3f8bc62-027e-11e7-b572-408d5c94fbae.b3f8bc63-027e-11e7-b572-408d5c94fbae.b4c4ef9d-027e-11e7-b572-408d5c94fbae.b4c4ef9e-027e-11e7-b572-408d5c94fbae.b4c4ef9f-027e-11e7-b572-408d5c94fbae.b4c4efa0-027e-11e7-b572-408d5c94fbae.b4c4efa1-027e-11e7-b572-408d5c94fbae.b4c4f01d-027e-11e7-b572-408d5c94fbae.b4c4f01e-027e-11e7-b572-408d5c94fbae.b4c4f01f-027e-11e7-b572-408d5c94fbae.b4c4f021-027e-11e7-b572-408d5c94fbae.b4c4f038-027e-11e7-b572-408d5c94fbae.b4c4f039-027e-11e7-b572-408d5c94fbae.b4c4f03a-027e-11e7-b572-408d5c94fbae.b4c4f048-027e-11e7-b572-408d5c94fbae.b4c4f049-027e-11e7-b572-408d5c94fbae.b4c4f050-027e-11e7-b572-408d5c94fbae.b4c4f051-027e-11e7-b572-408d5c94fbae,,25,,,,,
b3f8bc5a-027e-11e7-b572-408d5c94fbae.b3f8bc5b-027e-11e7-b572-408d5c94fbae.b3f8bc5c-027e-11e7-b572-408d5c94fbae.b3f8bc5d-027e-11e7-b572-408d5c94fbae.b3f8bc5e-027e-11e7-b572-408d5c94fbae.b3f8bc5f-027e-11e7-b572-408d5c94fbae.b3f8bc60-027e-11e7-b572-408d5c94fbae.b3f8bc61-027e-11e7-b572-408d5c94fbae.b3f8bc62-027e-11e7-b572-408d5c94fbae.b3f8bc63-027e-11e7-b572-408d5c94fbae.b4c4ef9d-027e-11e7-b572-408d5c94fbae.b4c4ef9e-027e-11e7-b572-408d5c94fbae.b4c4ef9f-027e-11e7-b572-408d5c94fbae.b4c4efa0-027e-11e7-b572-408d5c94fbae.b4c4efa1-027e-11e7-b572-408d5c94fbae.b4c4f01d-027e-11e7-b572-408d5c94fbae.b4c4f01e-027e-11e7-b572-408d5c94fbae.b4c4f01f-027e-11e7-b572-408d5c94fbae.b4c4f021-027e-11e7-b572-408d5c94fbae.b4c4f038-027e-11e7-b572-408d5c94fbae.b4c4f039-027e-11e7-b572-408d5c94fbae.b4c4f03a-027e-11e7-b572-408d5c94fbae.b4c4f048-027e-11e7-b572-408d5c94fbae.b4c4f049-027e-11e7-b572-408d5c94fbae.b4c4f050-027e-11e7-b572-408d5c94fbae.b4c4f051-027e-11e7-b572-408d5c94fbae.b4c4f052-027e-11e7-b572-408d5c94fbae,,26,,,,,
